Hotel Name,Address,Room Type,Room Price Detail
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],デザイナーズ スイート＆ルーム（パリメゾン）,"['ポイント40%分利用で174,000円～朝食付2名税込104,400円～詳細･予約', 'ポイント40%分利用で203,000円～夕朝食付2名税込121,800円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],デザイナーズ スイート＆ルーム（ラグジュアリーオリエンタル）,"['ポイント40%分利用で190,000円～朝食付2名税込114,000円～詳細･予約', 'ポイント40%分利用で209,000円～夕食付2名税込125,400円～詳細･予約', 'ポイント40%分利用で219,000円～夕朝食付2名税込131,400円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],ドームサイド キング【禁煙】,"['ポイント10%分利用で65,122円～2名税込58,612円～詳細･予約', 'ポイント10%分利用で75,322円～朝食付2名税込67,792円～詳細･予約', 'ポイント10%分利用で95,322円～夕朝食付2名税込85,792円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],ドームサイド コンフォートキング【禁煙】,"['ポイント10%分利用で65,122円～2名税込58,612円～詳細･予約', 'ポイント10%分利用で75,322円～朝食付2名税込67,792円～詳細･予約', 'ポイント10%分利用で95,322円～夕朝食付2名税込85,792円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],パレスサイド コンフォートツイン【禁煙】,"['ポイント10%分利用で73,876円～2名税込66,496円～詳細･予約', 'ポイント10%分利用で84,076円～朝食付2名税込75,676円～詳細･予約', 'ポイント10%分利用で114,076円～夕朝食付2名税込102,676円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],パレスサイド コンフォートキング【禁煙】,"['ポイント10%分利用で73,876円～2名税込66,496円～詳細･予約', 'ポイント10%分利用で84,076円～朝食付2名税込75,676円～詳細･予約', 'ポイント10%分利用で114,076円～夕朝食付2名税込102,676円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],サウスウイング スーペリアツイン【喫煙】,"['ポイント19%分利用で89,056円～2名税込72,146円～詳細･予約', 'ポイント19%分利用で99,256円～朝食付2名税込80,408円～詳細･予約', 'ポイント10%分利用で119,256円～夕朝食付2名税込107,336円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],パレスサイド スーペリアツイン【禁煙】,"['ポイント19%分利用で90,168円～2名税込73,049円～詳細･予約', 'ポイント19%分利用で100,368円～朝食付2名税込81,311円～詳細･予約', 'ポイント10%分利用で120,368円～夕朝食付2名税込108,338円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],クラシック スーペリアツイン【禁煙】,"['ポイント10%分利用で84,856円～2名税込76,376円～詳細･予約', 'ポイント10%分利用で95,056円～朝食付2名税込85,556円～詳細･予約', 'ポイント10%分利用で125,056円～夕朝食付2名税込112,556円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],クラシック スーペリアツイン【喫煙】,"['ポイント10%分利用で84,856円～2名税込76,376円～詳細･予約', 'ポイント10%分利用で95,056円～朝食付2名税込85,556円～詳細･予約', 'ポイント10%分利用で125,056円～夕朝食付2名税込112,556円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],シティビュー スーペリアキング【禁煙】,"['ポイント10%分利用で90,168円～2名税込81,158円～詳細･予約', 'ポイント10%分利用で100,368円～朝食付2名税込90,338円～詳細･予約', 'ポイント10%分利用で147,668円～夕朝食付2名税込132,908円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],シティビュー スーペリアツイン【禁煙】,"['ポイント10%分利用で90,168円～2名税込81,158円～詳細･予約', 'ポイント10%分利用で100,368円～朝食付2名税込90,338円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],シティビュー キング【禁煙】,"['ポイント10%分利用で90,168円～2名税込81,158円～詳細･予約', 'ポイント10%分利用で100,368円～朝食付2名税込90,338円～詳細･予約', 'ポイント10%分利用で147,668円～夕朝食付2名税込132,908円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],パレスビュー スーペリアツイン【禁煙】,"['ポイント10%分利用で92,218円～2名税込82,998円～詳細･予約', 'ポイント10%分利用で102,418円～朝食付2名税込92,178円～詳細･予約', 'ポイント10%分利用で132,418円～夕朝食付2名税込119,178円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],ドームサイド スーペリアツイン【禁煙】,"['ポイント10%分利用で92,940円～2名税込83,650円～詳細･予約', 'ポイント10%分利用で103,140円～朝食付2名税込92,830円～詳細･予約', 'ポイント10%分利用で123,140円～夕朝食付2名税込110,830円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],ドームサイド スーペリアキング【禁煙】,"['ポイント10%分利用で92,940円～2名税込83,650円～詳細･予約', 'ポイント10%分利用で103,140円～朝食付2名税込92,830円～詳細･予約', 'ポイント10%分利用で133,140円～夕朝食付2名税込119,830円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],サウスウイング デラックスツイン【喫煙】,"['ポイント10%分利用で100,642円～2名税込90,582円～詳細･予約', 'ポイント10%分利用で110,842円～朝食付2名税込99,762円～詳細･予約', 'ポイント10%分利用で150,842円～夕朝食付2名税込135,762円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],パレスサイド デラックスツイン【禁煙】,"['ポイント10%分利用で102,692円～2名税込92,432円～詳細･予約', 'ポイント10%分利用で112,892円～朝食付2名税込101,612円～詳細･予約', 'ポイント10%分利用で142,892円～夕朝食付2名税込128,612円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],パレスビュー プレミアムツイン【禁煙】,"['ポイント19%分利用で115,444円～2名税込93,518円～詳細･予約', 'ポイント19%分利用で125,644円～朝食付2名税込101,780円～詳細･予約', 'ポイント10%分利用で145,644円～夕朝食付2名税込131,084円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],サウスウイング プレミアムツイン【喫煙】,"['ポイント10%分利用で108,536円～2名税込97,686円～詳細･予約', 'ポイント10%分利用で118,736円～朝食付2名税込106,866円～詳細･予約', 'ポイント10%分利用で158,736円～夕朝食付2名税込142,866円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],メゾネットツイン【禁煙】,"['ポイント19%分利用で130,232円～2名税込105,494円～詳細･予約', 'ポイント19%分利用で140,432円～朝食付2名税込113,756円～詳細･予約', 'ポイント10%分利用で160,432円～夕朝食付2名税込144,392円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],メゾネットキング【禁煙】,"['ポイント19%分利用で130,232円～2名税込105,494円～詳細･予約', 'ポイント19%分利用で140,432円～朝食付2名税込113,756円～詳細･予約', 'ポイント10%分利用で160,432円～夕朝食付2名税込144,392円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],パレスビュー プレミアムデラックスツイン【禁煙】,"['ポイント10%分利用で122,350円～2名税込110,120円～詳細･予約', 'ポイント10%分利用で132,550円～朝食付2名税込119,300円～詳細･予約', 'ポイント10%分利用で162,550円～夕朝食付2名税込146,300円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],パレスビュー プレミアムデラックスキング【禁煙】,"['ポイント10%分利用で122,350円～2名税込110,120円～詳細･予約', 'ポイント10%分利用で132,550円～朝食付2名税込119,300円～詳細･予約', 'ポイント10%分利用で162,550円～夕朝食付2名税込146,300円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],ジュニアスイートツイン【禁煙】,"['ポイント10%分利用で132,066円～2名税込118,866円～詳細･予約', 'ポイント10%分利用で142,266円～朝食付2名税込128,046円～詳細･予約', 'ポイント10%分利用で162,266円～夕朝食付2名税込146,046円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],ジュニアスイートキング【禁煙】,"['ポイント10%分利用で132,066円～2名税込118,866円～詳細･予約', 'ポイント10%分利用で142,266円～朝食付2名税込128,046円～詳細･予約', 'ポイント10%分利用で172,266円～夕朝食付2名税込155,046円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],メゾネットスイートキング【禁煙】,"['ポイント19%分利用で269,192円～2名税込218,063円～詳細･予約', 'ポイント19%分利用で279,392円～朝食付2名税込226,325円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],メゾネットスイートツイン【禁煙】,"['ポイント19%分利用で413,402円～2名税込334,856円～詳細･予約', 'ポイント19%分利用で423,602円～朝食付2名税込343,118円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],アンバサダースイートキング【禁煙】,"['ポイント10%分利用で452,444円～朝食付2名税込407,204円～詳細･予約']"
東京ステーションホテル,東京都・東京駅丸の内南口直結 [全150室],アンバサダースイートツイン【禁煙】,"['ポイント10%分利用で452,444円～朝食付2名税込407,204円～詳細･予約']"
ATAMI せかいえ,静岡県・熱海  / 熱海温泉[全25室],オーシャンビュースーペリア,"['ポイント7%分利用で83,600円～朝食付2名税込77,748円～詳細･予約', 'ポイント7%分利用で88,000円～夕朝食付2名税込81,840円～詳細･予約']"
ATAMI せかいえ,静岡県・熱海  / 熱海温泉[全25室],オーシャンビュープレミアム 月の道,"['ポイント7%分利用で95,200円～朝食付2名税込88,536円～詳細･予約', 'ポイント7%分利用で104,000円～夕朝食付2名税込96,720円～詳細･予約']"
ATAMI せかいえ,静岡県・熱海  / 熱海温泉[全25室],オーシャンビュースイート,"['ポイント7%分利用で108,900円～朝食付2名税込101,277円～詳細･予約', 'ポイント7%分利用で113,300円～夕朝食付2名税込105,369円～詳細･予約']"
ATAMI せかいえ,静岡県・熱海  / 熱海温泉[全25室],オーシャンビュースイート  月の道,"['ポイント7%分利用で117,700円～朝食付2名税込109,461円～詳細･予約', 'ポイント7%分利用で126,500円～夕朝食付2名税込117,645円～詳細･予約']"
ATAMI せかいえ,静岡県・熱海  / 熱海温泉[全25室],オーシャンビューペントハウス KUMO NO NAMI,"['ポイント7%分利用で277,200円～夕朝食付2名税込257,796円～詳細･予約']"
ATAMI せかいえ,静岡県・熱海  / 熱海温泉[全25室],オーシャンビューペントハウス TSUKI NO MICHI,"['ポイント7%分利用で346,500円～夕朝食付2名税込322,245円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],クラシックダブル,"['ポイント30%分利用+割引で66,550円～2名税込41,956円～詳細･予約', 'ポイント30%分利用+割引で77,440円～朝食付2名税込48,816円～詳細･予約', 'ポイント30%分利用+割引で95,590円～夕朝食付2名税込60,232円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],スーペリア,"['ポイント30%分利用+割引で67,760円～朝食付2名税込42,714円～詳細･予約', 'ポイント30%分利用+割引で72,600円～2名税込45,750円～詳細･予約', 'ポイント30%分利用+割引で99,220円～夕朝食付2名税込62,538円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],クラシックダブル　東山ビュー,"['ポイント30%分利用+割引で72,600円～2名税込45,750円～詳細･予約', 'ポイント30%分利用+割引で83,490円～朝食付2名税込52,612円～詳細･予約', 'ポイント30%分利用+割引で101,034円～夕朝食付2名税込63,662円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],スーペリア　東山ビュー,"['ポイント30%分利用+割引で76,502円～朝食付2名税込48,212円～詳細･予約', 'ポイント30%分利用+割引で82,884円～2名税込52,246円～詳細･予約', 'ポイント30%分利用+割引で109,504円～夕朝食付2名税込69,004円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],デラックス,"['ポイント30%分利用+割引で83,186円～朝食付2名税込52,428円～詳細･予約', 'ポイント30%分利用+割引で90,750円～2名税込57,196円～詳細･予約', 'ポイント30%分利用+割引で117,370円～夕朝食付2名税込73,954円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],スイート　ラウンジアクセス付き,"['ポイント30%分利用+割引で90,750円～朝食付2名税込57,196円～詳細･予約', 'ポイント30%分利用+割引で127,050円～2名税込80,056円～詳細･予約', 'ポイント30%分利用+割引で153,670円～夕朝食付2名税込96,814円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],デラックス　東山ビュー,"['ポイント30%分利用+割引で91,930円～朝食付2名税込57,928円～詳細･予約', 'ポイント30%分利用+割引で101,034円～2名税込63,662円～詳細･予約', 'ポイント30%分利用+割引で127,654円～夕朝食付2名税込80,450円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],プレステージスイート　ラウンジアクセス付き,"['ポイント30%分利用+割引で154,274円～朝食付2名税込97,208円～詳細･予約', 'ポイント30%分利用+割引で181,500円～2名税込114,360円～詳細･予約', 'ポイント30%分利用+割引で208,120円～夕朝食付2名税込131,118円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],プレステージスイート東山ビュー　ラウンジアクセス付き,"['ポイント30%分利用+割引で163,018円～朝食付2名税込102,708円～詳細･予約', 'ポイント30%分利用+割引で191,784円～2名税込120,826円～詳細･予約', 'ポイント30%分利用+割引で218,404円～夕朝食付2名税込137,614円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】スタンダード ダブル  禁煙,"['ポイント33%分利用で44,940円～2名税込30,123円～詳細･予約', 'ポイント20%分利用で58,300円～朝食付2名税込46,640円～詳細･予約', 'ポイント20%分利用で79,300円～夕朝食付2名税込63,440円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】スタンダード ツイン 禁煙,"['ポイント33%分利用で44,940円～2名税込30,123円～詳細･予約', 'ポイント20%分利用で58,300円～朝食付2名税込46,640円～詳細･予約', 'ポイント20%分利用で79,300円～夕朝食付2名税込63,440円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】スタンダード ツイン 喫煙,"['ポイント33%分利用で47,220円～2名税込31,644円～詳細･予約', 'ポイント20%分利用で58,300円～朝食付2名税込46,640円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】スタンダード ダブル  禁煙,"['ポイント20%分利用で39,900円～2名税込31,920円～詳細･予約', 'ポイント20%分利用で48,220円～朝食付2名税込38,580円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】スタンダード ツイン  禁煙,"['ポイント20%分利用で39,900円～2名税込31,920円～詳細･予約', 'ポイント20%分利用で48,220円～朝食付2名税込38,580円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】デラックス ダブル 禁煙,"['ポイント33%分利用で49,960円～2名税込33,493円～詳細･予約', 'ポイント20%分利用で65,930円～朝食付2名税込52,750円～詳細･予約', 'ポイント20%分利用で85,400円～夕朝食付2名税込68,320円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】デラックス ツイン 禁煙,"['ポイント33%分利用で49,960円～2名税込33,493円～詳細･予約', 'ポイント20%分利用で65,930円～朝食付2名税込52,750円～詳細･予約', 'ポイント20%分利用で85,400円～夕朝食付2名税込68,320円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】新江戸スタンダード ダブル 禁煙,"['ポイント33%分利用で50,760円～2名税込34,029円～詳細･予約', 'ポイント20%分利用で64,800円～朝食付2名税込51,840円～詳細･予約', 'ポイント20%分利用で84,400円～夕朝食付2名税込67,520円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】新江戸スタンダード ツイン 禁煙,"['ポイント33%分利用で50,760円～2名税込34,029円～詳細･予約', 'ポイント20%分利用で64,800円～朝食付2名税込51,840円～詳細･予約', 'ポイント20%分利用で84,400円～夕朝食付2名税込67,520円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】スタンダード 日本庭園側 ダブル 禁煙,"['ポイント20%分利用で43,400円～2名税込34,720円～詳細･予約', 'ポイント20%分利用で52,016円～朝食付2名税込41,616円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】スタンダード 日本庭園側 ツイン 禁煙,"['ポイント20%分利用で43,400円～2名税込34,720円～詳細･予約', 'ポイント20%分利用で52,016円～朝食付2名税込41,616円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】デラックス ダブル  禁煙,"['ポイント33%分利用で53,392円～2名税込35,803円～詳細･予約', 'ポイント20%分利用で69,726円～朝食付2名税込55,786円～詳細･予約', 'ポイント20%分利用で88,400円～夕朝食付2名税込70,720円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】デラックス ツイン 禁煙,"['ポイント33%分利用で53,392円～2名税込35,803円～詳細･予約', 'ポイント20%分利用で69,726円～朝食付2名税込55,786円～詳細･予約', 'ポイント20%分利用で88,400円～夕朝食付2名税込70,720円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】新江戸デラックス ダブル 禁煙,"['ポイント33%分利用で63,360円～2名税込42,471円～詳細･予約', 'ポイント20%分利用で77,900円～朝食付2名税込62,320円～詳細･予約', 'ポイント20%分利用で103,800円～夕朝食付2名税込83,040円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】新江戸デラックス ツイン 禁煙,"['ポイント33%分利用で63,360円～2名税込42,471円～詳細･予約', 'ポイント20%分利用で77,900円～朝食付2名税込62,320円～詳細･予約', 'ポイント20%分利用で103,800円～夕朝食付2名税込83,040円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】デラックス  ツイン  喫煙,"['ポイント20%分利用で70,400円～2名税込56,320円～詳細･予約', 'ポイント20%分利用で80,100円～朝食付2名税込64,080円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】デラックス（洗い場付き） ダブル 禁煙,"['ポイント20%分利用で71,900円～2名税込57,520円～詳細･予約', 'ポイント20%分利用で79,100円～朝食付2名税込63,280円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】デラックス（洗い場付き） ツイン  禁煙,"['ポイント20%分利用で71,900円～2名税込57,520円～詳細･予約', 'ポイント20%分利用で79,100円～朝食付2名税込63,280円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】ジュニアスイート  ダブル 禁煙,"['ポイント20%分利用で119,960円～朝食付2名税込95,980円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】ジュニアスイート  ツイン 禁煙,"['ポイント20%分利用で119,960円～朝食付2名税込95,980円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】スイート ダブル 禁煙,"['ポイント20%分利用で121,840円～朝食付2名税込97,480円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】スイート ツイン 禁煙,"['ポイント20%分利用で121,840円～朝食付2名税込97,480円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【エグゼクティブハウス 禅】 デラックス ダブル 45平米,"['ポイント20%分利用で124,900円～朝食付2名税込99,920円～詳細･予約', 'ポイント20%分利用で166,600円～夕朝食付2名税込133,280円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【エグゼクティブハウス 禅】 デラックス ツイン 45平米,"['ポイント20%分利用で124,900円～朝食付2名税込99,920円～詳細･予約', 'ポイント20%分利用で166,600円～夕朝食付2名税込133,280円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【エグゼクティブハウス 禅】 デラックス ダブル 50平米,"['ポイント20%分利用で138,900円～朝食付2名税込111,120円～詳細･予約', 'ポイント20%分利用で182,200円～夕朝食付2名税込145,760円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【エグゼクティブハウス 禅】 デラックス ツイン 50平米,"['ポイント20%分利用で138,900円～朝食付2名税込111,120円～詳細･予約', 'ポイント20%分利用で182,200円～夕朝食付2名税込145,760円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【エグゼクティブハウス 禅】ジュニアスイート ダブル,"['ポイント20%分利用で204,900円～朝食付2名税込163,920円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【エグゼクティブハウス 禅】ジュニアスイート ツイン,"['ポイント20%分利用で204,900円～朝食付2名税込163,920円～詳細･予約']"
ザ・ホテル青龍 京都清水（The Hotel Seiryu Kyoto Kiyomizu）,京都府・清水五条 [全48室],スタンダードキング【宿泊者専用無料ラウンジ付き】,"['ポイント7%分利用で112,500円～朝食付2名税込104,625円～詳細･予約', 'ポイント7%分利用で118,732円～2名税込110,423円～詳細･予約', 'ポイント22%分利用で171,012円～夕朝食付2名税込133,392円～詳細･予約']"
ザ・ホテル青龍 京都清水（The Hotel Seiryu Kyoto Kiyomizu）,京都府・清水五条 [全48室],スーペリアキング【宿泊者専用無料ラウンジ付き】,"['ポイント7%分利用で113,500円～朝食付2名税込105,555円～詳細･予約', 'ポイント7%分利用で125,398円～2名税込116,627円～詳細･予約', 'ポイント22%分利用で178,154円～夕朝食付2名税込138,972円～詳細･予約']"
ザ・ホテル青龍 京都清水（The Hotel Seiryu Kyoto Kiyomizu）,京都府・清水五条 [全48室],デラックスツイン【宿泊者専用無料ラウンジ付き】,"['ポイント7%分利用で114,500円～朝食付2名税込106,485円～詳細･予約', 'ポイント7%分利用で132,064円～2名税込122,824円～詳細･予約', 'ポイント22%分利用で185,298円～夕朝食付2名税込144,554円～詳細･予約']"
ザ・ホテル青龍 京都清水（The Hotel Seiryu Kyoto Kiyomizu）,京都府・清水五条 [全48室],スタンダードコーナーキング【宿泊者専用無料ラウンジ付き】,"['ポイント7%分利用で122,066円～2名税込113,526円～詳細･予約', 'ポイント22%分利用で153,304円～朝食付2名税込119,578円～詳細･予約', 'ポイント22%分利用で174,586円～夕朝食付2名税込136,196円～詳細･予約']"
ザ・ホテル青龍 京都清水（The Hotel Seiryu Kyoto Kiyomizu）,京都府・清水五条 [全48室],デラックスツイン DEN【宿泊者専用無料ラウンジ付き】,"['ポイント7%分利用で132,064円～2名税込122,824円～詳細･予約', 'ポイント22%分利用で164,732円～朝食付2名税込128,498円～詳細･予約', 'ポイント22%分利用で185,298円～夕朝食付2名税込144,554円～詳細･予約']"
ザ・ホテル青龍 京都清水（The Hotel Seiryu Kyoto Kiyomizu）,京都府・清水五条 [全48室],プレミアムコーナーツイン【宿泊者専用無料ラウンジ付き】,"['ポイント7%分利用で145,402円～2名税込135,224円～詳細･予約', 'ポイント22%分利用で179,974円～朝食付2名税込140,396円～詳細･予約', 'ポイント22%分利用で199,588円～夕朝食付2名税込155,698円～詳細･予約']"
ザ・ホテル青龍 京都清水（The Hotel Seiryu Kyoto Kiyomizu）,京都府・清水五条 [全48室],スーペリアツイン パゴダビュー【宿泊者専用無料ラウンジ付き】,"['ポイント7%分利用で152,074円～2名税込141,434円～詳細･予約', 'ポイント22%分利用で187,598円～朝食付2名税込146,348円～詳細･予約', 'ポイント22%分利用で206,736円～夕朝食付2名税込161,262円～詳細･予約']"
ザ・ホテル青龍 京都清水（The Hotel Seiryu Kyoto Kiyomizu）,京都府・清水五条 [全48室],スーペリアキング パゴダビュー【宿泊者専用無料ラウンジ付き】,"['ポイント7%分利用で152,074円～2名税込141,434円～詳細･予約', 'ポイント22%分利用で187,598円～朝食付2名税込146,348円～詳細･予約', 'ポイント22%分利用で206,736円～夕朝食付2名税込161,262円～詳細･予約']"
ザ・ホテル青龍 京都清水（The Hotel Seiryu Kyoto Kiyomizu）,京都府・清水五条 [全48室],デラックスツイン パゴダビュー【宿泊者専用無料ラウンジ付き】,"['ポイント7%分利用で158,736円～2名税込147,627円～詳細･予約', 'ポイント22%分利用で195,214円～朝食付2名税込152,270円～詳細･予約', 'ポイント22%分利用で213,876円～夕朝食付2名税込166,840円～詳細･予約']"
ザ・ホテル青龍 京都清水（The Hotel Seiryu Kyoto Kiyomizu）,京都府・清水五条 [全48室],プレミアムツイン パゴダビュー【宿泊者専用無料ラウンジ付き】,"['ポイント7%分利用で172,072円～2名税込160,032円～詳細･予約', 'ポイント22%分利用で210,454円～朝食付2名税込164,166円～詳細･予約', 'ポイント22%分利用で228,162円～夕朝食付2名税込177,980円～詳細･予約']"
ザ・ホテル青龍 京都清水（The Hotel Seiryu Kyoto Kiyomizu）,京都府・清水五条 [全48室],テラスツイン【宿泊者専用無料ラウンジ付き】,"['ポイント7%分利用で185,410円～2名税込172,432円～詳細･予約', 'ポイント22%分利用で225,696円～朝食付2名税込176,064円～詳細･予約', 'ポイント22%分利用で242,452円～夕朝食付2名税込189,124円～詳細･予約']"
ザ・ホテル青龍 京都清水（The Hotel Seiryu Kyoto Kiyomizu）,京都府・清水五条 [全48室],ジュニアスイート クラシック【宿泊者専用無料ラウンジ付き】,"['ポイント7%分利用で185,410円～2名税込172,432円～詳細･予約', 'ポイント22%分利用で225,696円～朝食付2名税込176,064円～詳細･予約', 'ポイント22%分利用で242,452円～夕朝食付2名税込189,124円～詳細･予約']"
ザ・ホテル青龍 京都清水（The Hotel Seiryu Kyoto Kiyomizu）,京都府・清水五条 [全48室],ジュニアスイート モダン【宿泊者専用無料ラウンジ付き】,"['ポイント7%分利用で185,410円～2名税込172,432円～詳細･予約', 'ポイント22%分利用で225,696円～朝食付2名税込176,064円～詳細･予約', 'ポイント22%分利用で242,452円～夕朝食付2名税込189,124円～詳細･予約']"
ザ・ホテル青龍 京都清水（The Hotel Seiryu Kyoto Kiyomizu）,京都府・清水五条 [全48室],テラスツイン パゴダビュー【宿泊者専用無料ラウンジ付き】,"['ポイント7%分利用で351,554円～2名税込326,949円～詳細･予約', 'ポイント22%分利用で415,576円～朝食付2名税込324,166円～詳細･予約', 'ポイント22%分利用で420,466円～夕朝食付2名税込327,978円～詳細･予約']"
ザ・ホテル青龍 京都清水（The Hotel Seiryu Kyoto Kiyomizu）,京都府・清水五条 [全48室],パノラミックスイート【宿泊者専用無料ラウンジ付き】,"['ポイント7%分利用で643,126円～2名税込598,109円～詳細･予約', 'ポイント22%分利用で732,862円～夕朝食付2名税込571,646円～詳細･予約', 'ポイント22%分利用で748,800円～朝食付2名税込584,064円～詳細･予約']"
ソラリア西鉄ホテル京都プレミア　三条鴨川,京都府・三条/河原町 [全200室],【禁煙】ダブル,"['ポイント19%分利用で17,000円～2名税込13,770円～詳細･予約', 'ポイント19%分利用で23,000円～朝食付2名税込18,630円～詳細･予約']"
ソラリア西鉄ホテル京都プレミア　三条鴨川,京都府・三条/河原町 [全200室],【禁煙】スタンダードツイン,"['ポイント19%分利用で17,000円～2名税込13,770円～詳細･予約', 'ポイント19%分利用で23,000円～朝食付2名税込18,630円～詳細･予約']"
